ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc 
c     Calculated grain boundary energies of bcc Fe for 
c     intentionally selected 2,366 special boundaries 
c
c Ref: H.-K. Kim et al., Scripta Mater 64 (2011) 1152-1155
c
c Misorientation: three Euler angles (phi1,phi,phi2)
c                 see Fig. 1 in the paper
c Inclination   : polar (0~90) and azimuth (-180~180) angles
c                 upper half-sphere in Fig. 1 (see Fig. 4) 
c                 is considered, with +z direction polar 
c                 angle zero and +x direction (90,0) 
c GBE           : Gran boundary energy (mJ/m2)
ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc
c
 Sigma   ph1     ph      ph2        polar           azimuth          GBE
  25b   36.87   53.13    0.00    0.690948e+02    0.180000e+03    0.111540e+04
  25b   36.87   53.13    0.00    0.900000e+02    0.690948e+02    0.128354e+04
  25b   36.87   53.13    0.00    0.900000e+02   -0.690948e+02    0.122219e+04
  25b   36.87   53.13    0.00    0.547356e+02    0.450000e+02    0.115599e+04
  25b   36.87   53.13    0.00    0.547356e+02   -0.135000e+03    0.108452e+04
  25b   36.87   53.13    0.00    0.547356e+02   -0.450000e+02    0.105898e+04
  25b   36.87   53.13    0.00    0.547356e+02    0.135000e+03    0.120939e+04
  25b   36.87   53.13    0.00    0.100000e-05    0.000000e+00    0.113032e+04
  25b   36.87   53.13    0.00    0.900000e+02    0.000000e+00    0.104646e+04
  25b   36.87   53.13    0.00    0.900000e+02    0.900000e+02    0.111456e+04
  25b   36.87   53.13    0.00    0.360000e+02    0.582825e+02    0.127981e+04
  25b   36.87   53.13    0.00    0.360000e+02   -0.121717e+03    0.118709e+04
  25b   36.87   53.13    0.00    0.360000e+02   -0.582825e+02    0.118146e+04
  25b   36.87   53.13    0.00    0.360000e+02    0.121717e+03    0.130246e+04
  25b   36.87   53.13    0.00    0.600000e+02    0.209052e+02    0.131435e+04
  25b   36.87   53.13    0.00    0.600000e+02   -0.159095e+03    0.118216e+04
  25b   36.87   53.13    0.00    0.600000e+02   -0.209052e+02    0.121023e+04
  25b   36.87   53.13    0.00    0.600000e+02    0.159095e+03    0.119180e+04
  25b   36.87   53.13    0.00    0.720000e+02    0.582825e+02    0.132694e+04
  25b   36.87   53.13    0.00    0.720000e+02   -0.121717e+03    0.123359e+04
  25b   36.87   53.13    0.00    0.720000e+02   -0.582825e+02    0.124126e+04
  25b   36.87   53.13    0.00    0.720000e+02    0.121717e+03    0.125118e+04
  27a   21.80   85.75   21.80    0.107173e+02    0.450000e+02    0.935446e+03
  27a   21.80   85.75   21.80    0.256722e+02    0.526226e+02    0.842865e+03
  27a   21.80   85.75   21.80    0.107173e+02   -0.450000e+02    0.105427e+04
  27a   21.80   85.75   21.80    0.256722e+02   -0.526226e+02    0.116528e+04
  27a   21.80   85.75   21.80    0.561496e+02    0.911025e+01    0.114797e+04
  27a   21.80   85.75   21.80    0.561496e+02   -0.911025e+01    0.127066e+04
  27a   21.80   85.75   21.80    0.396648e+02    0.418103e+02    0.872834e+03
  27a   21.80   85.75   21.80    0.503352e+02    0.265651e+02    0.979274e+03
  27a   21.80   85.75   21.80    0.396648e+02   -0.418103e+02    0.115599e+04
  27a   21.80   85.75   21.80    0.503352e+02   -0.265651e+02    0.116197e+04
  27a   21.80   85.75   21.80    0.107173e+02   -0.135000e+03    0.109901e+04
  27a   21.80   85.75   21.80    0.256722e+02   -0.127377e+03    0.119462e+04
  27a   21.80   85.75   21.80    0.107173e+02    0.135000e+03    0.955285e+03
  27a   21.80   85.75   21.80    0.256722e+02    0.127377e+03    0.867066e+03
  27a   21.80   85.75   21.80    0.561496e+02   -0.170890e+03    0.115768e+04
  27a   21.80   85.75   21.80    0.561496e+02    0.170890e+03    0.107664e+04
  27a   21.80   85.75   21.80    0.396648e+02   -0.138190e+03    0.119574e+04
  27a   21.80   85.75   21.80    0.503352e+02   -0.153435e+03    0.114171e+04
  27a   21.80   85.75   21.80    0.396648e+02    0.138190e+03    0.868262e+03
  27a   21.80   85.75   21.80    0.503352e+02    0.153435e+03    0.981736e+03
  27a   21.80   85.75   21.80    0.824439e+02    0.762263e+01    0.130014e+04
  27a   21.80   85.75   21.80    0.698633e+02    0.162670e+02    0.116816e+04
  27a   21.80   85.75   21.80    0.824439e+02   -0.172377e+03    0.131147e+04
  27a   21.80   85.75   21.80    0.698633e+02   -0.163733e+03    0.123169e+04
  27a   21.80   85.75   21.80    0.824439e+02    0.558123e+02    0.102993e+04
  27a   21.80   85.75   21.80    0.824439e+02   -0.124188e+03    0.116099e+04
  27a   21.80   85.75   21.80    0.648158e+02    0.317175e+02    0.123218e+04
  27a   21.80   85.75   21.80    0.698633e+02    0.471679e+02    0.955566e+03
  27a   21.80   85.75   21.80    0.648158e+02   -0.148283e+03    0.132934e+04
  27a   21.80   85.75   21.80    0.698633e+02   -0.132832e+03    0.118104e+04
  27a   21.80   85.75   21.80    0.824439e+02   -0.762263e+01    0.127693e+04
  27a   21.80   85.75   21.80    0.698633e+02   -0.162670e+02    0.121354e+04
  27a   21.80   85.75   21.80    0.824439e+02    0.172377e+03    0.130021e+04
  27a   21.80   85.75   21.80    0.698633e+02    0.163733e+03    0.127263e+04
  27a   21.80   85.75   21.80    0.824439e+02   -0.558123e+02    0.110914e+04
  27a   21.80   85.75   21.80    0.824439e+02    0.124188e+03    0.104449e+04
  27a   21.80   85.75   21.80    0.648158e+02   -0.317175e+02    0.136078e+04
  27a   21.80   85.75   21.80    0.698633e+02   -0.471679e+02    0.112806e+04
  27a   21.80   85.75   21.80    0.648158e+02    0.148283e+03    0.104984e+04
  27a   21.80   85.75   21.80    0.698633e+02    0.132832e+03    0.926371e+03
  27a   21.80   85.75   21.80    0.349134e+02    0.767175e+02    0.724325e+03
  27a   21.80   85.75   21.80    0.349134e+02    0.103283e+03    0.733189e+03
  27a   21.80   85.75   21.80    0.824439e+02    0.823774e+02    0.957958e+03
  27a   21.80   85.75   21.80    0.747523e+02    0.690948e+02    0.911105e+03
  27a   21.80   85.75   21.80    0.824439e+02    0.976226e+02    0.936783e+03
  27a   21.80   85.75   21.80    0.747523e+02    0.110905e+03    0.862000e+03
  27a   21.80   85.75   21.80    0.464867e+02    0.616600e+02    0.737410e+03
  27a   21.80   85.75   21.80    0.615913e+02    0.610668e+02    0.852574e+03
  27a   21.80   85.75   21.80    0.464867e+02    0.118340e+03    0.806283e+03
  27a   21.80   85.75   21.80    0.615913e+02    0.118933e+03    0.844905e+03
  27a   21.80   85.75   21.80    0.349134e+02   -0.103283e+03    0.113369e+04
  27a   21.80   85.75   21.80    0.349134e+02   -0.767175e+02    0.118371e+04
  27a   21.80   85.75   21.80    0.824439e+02   -0.976226e+02    0.109964e+04
  27a   21.80   85.75   21.80    0.747523e+02   -0.110905e+03    0.119518e+04
  27a   21.80   85.75   21.80    0.824439e+02   -0.823774e+02    0.105427e+04
  27a   21.80   85.75   21.80    0.747523e+02   -0.690948e+02    0.117710e+04
  27a   21.80   85.75   21.80    0.464867e+02   -0.118340e+03    0.111463e+04
  27a   21.80   85.75   21.80    0.615913e+02   -0.118933e+03    0.117274e+04
  27a   21.80   85.75   21.80    0.464867e+02   -0.616600e+02    0.132856e+04
  27a   21.80   85.75   21.80    0.615913e+02   -0.610668e+02    0.120693e+04
  27a   21.80   85.75   21.80    0.317175e+02    0.000000e+00    0.100727e+04
  27a   21.80   85.75   21.80    0.317175e+02    0.180000e+03    0.109549e+04
  27a   21.80   85.75   21.80    0.900000e+02    0.317175e+02    0.111533e+04
  27a   21.80   85.75   21.80    0.900000e+02   -0.317175e+02    0.114565e+04
  27a   21.80   85.75   21.80    0.582825e+02    0.900000e+02    0.762525e+03
  27a   21.80   85.75   21.80    0.582825e+02   -0.900000e+02    0.120137e+04
  27a   21.80   85.75   21.80    0.209052e+02    0.900000e+02    0.836885e+03
  27a   21.80   85.75   21.80    0.209052e+02   -0.900000e+02    0.108768e+04
  27a   21.80   85.75   21.80    0.690948e+02    0.000000e+00    0.121924e+04
  27a   21.80   85.75   21.80    0.690948e+02    0.180000e+03    0.114312e+04
  27a   21.80   85.75   21.80    0.900000e+02    0.690948e+02    0.103084e+04
  27a   21.80   85.75   21.80    0.900000e+02   -0.690948e+02    0.106144e+04
  27a   21.80   85.75   21.80    0.547356e+02    0.450000e+02    0.872272e+03
  27a   21.80   85.75   21.80    0.547356e+02   -0.135000e+03    0.121966e+04
  27a   21.80   85.75   21.80    0.547356e+02   -0.450000e+02    0.120179e+04
  27a   21.80   85.75   21.80    0.547356e+02    0.135000e+03    0.861649e+03
  27a   21.80   85.75   21.80    0.100000e-05    0.000000e+00    0.917507e+03
  27a   21.80   85.75   21.80    0.900000e+02    0.000000e+00    0.133299e+04
  27a   21.80   85.75   21.80    0.900000e+02    0.900000e+02    0.924893e+03
  27a   21.80   85.75   21.80    0.360000e+02    0.582825e+02    0.885779e+03
  27a   21.80   85.75   21.80    0.360000e+02   -0.121717e+03    0.111843e+04
  27a   21.80   85.75   21.80    0.360000e+02   -0.582825e+02    0.120151e+04
  27a   21.80   85.75   21.80    0.360000e+02    0.121717e+03    0.800374e+03
  27a   21.80   85.75   21.80    0.600000e+02    0.209052e+02    0.110225e+04
  27a   21.80   85.75   21.80    0.600000e+02   -0.159095e+03    0.122754e+04
  27a   21.80   85.75   21.80    0.600000e+02   -0.209052e+02    0.126447e+04
  27a   21.80   85.75   21.80    0.600000e+02    0.159095e+03    0.111850e+04
  27a   21.80   85.75   21.80    0.720000e+02    0.582825e+02    0.968018e+03
  27a   21.80   85.75   21.80    0.720000e+02   -0.121717e+03    0.114586e+04
  27a   21.80   85.75   21.80    0.720000e+02   -0.582825e+02    0.116169e+04
  27a   21.80   85.75   21.80    0.720000e+02    0.121717e+03    0.111139e+04
  27b   15.07   85.75   31.33    0.107173e+02    0.450000e+02    0.126694e+04
  27b   15.07   85.75   31.33    0.256722e+02    0.526226e+02    0.121234e+04
  27b   15.07   85.75   31.33    0.107173e+02   -0.450000e+02    0.129803e+04
  27b   15.07   85.75   31.33    0.256722e+02   -0.526226e+02    0.125371e+04
  27b   15.07   85.75   31.33    0.561496e+02    0.911025e+01    0.120095e+04
  27b   15.07   85.75   31.33    0.561496e+02   -0.911025e+01    0.124154e+04
  27b   15.07   85.75   31.33    0.396648e+02    0.418103e+02    0.123373e+04
  27b   15.07   85.75   31.33    0.503352e+02    0.265651e+02    0.118125e+04
  27b   15.07   85.75   31.33    0.396648e+02   -0.418103e+02    0.116099e+04
  27b   15.07   85.75   31.33    0.503352e+02   -0.265651e+02    0.115423e+04
  27b   15.07   85.75   31.33    0.107173e+02   -0.135000e+03    0.124302e+04
  27b   15.07   85.75   31.33    0.256722e+02   -0.127377e+03    0.121980e+04
  27b   15.07   85.75   31.33    0.107173e+02    0.135000e+03    0.122029e+04
  27b   15.07   85.75   31.33    0.256722e+02    0.127377e+03    0.116725e+04
  27b   15.07   85.75   31.33    0.561496e+02   -0.170890e+03    0.123915e+04
  27b   15.07   85.75   31.33    0.561496e+02    0.170890e+03    0.124731e+04
  27b   15.07   85.75   31.33    0.396648e+02   -0.138190e+03    0.125427e+04
  27b   15.07   85.75   31.33    0.503352e+02   -0.153435e+03    0.115642e+04
  27b   15.07   85.75   31.33    0.396648e+02    0.138190e+03    0.117372e+04
  27b   15.07   85.75   31.33    0.503352e+02    0.153435e+03    0.123141e+04
  27b   15.07   85.75   31.33    0.824439e+02    0.762263e+01    0.118223e+04
  27b   15.07   85.75   31.33    0.698633e+02    0.162670e+02    0.122247e+04
  27b   15.07   85.75   31.33    0.824439e+02   -0.172377e+03    0.120250e+04
  27b   15.07   85.75   31.33    0.698633e+02   -0.163733e+03    0.119778e+04
  27b   15.07   85.75   31.33    0.824439e+02    0.558123e+02    0.127925e+04
  27b   15.07   85.75   31.33    0.824439e+02   -0.124188e+03    0.128150e+04
  27b   15.07   85.75   31.33    0.648158e+02    0.317175e+02    0.123071e+04
  27b   15.07   85.75   31.33    0.698633e+02    0.471679e+02    0.125406e+04
  27b   15.07   85.75   31.33    0.648158e+02   -0.148283e+03    0.121073e+04
  27b   15.07   85.75   31.33    0.698633e+02   -0.132832e+03    0.125540e+04
  27b   15.07   85.75   31.33    0.824439e+02   -0.762263e+01    0.109732e+04
  27b   15.07   85.75   31.33    0.698633e+02   -0.162670e+02    0.110091e+04
  27b   15.07   85.75   31.33    0.824439e+02    0.172377e+03    0.129494e+04
  27b   15.07   85.75   31.33    0.698633e+02    0.163733e+03    0.126271e+04
  27b   15.07   85.75   31.33    0.824439e+02   -0.558123e+02    0.125054e+04
  27b   15.07   85.75   31.33    0.824439e+02    0.124188e+03    0.125688e+04
  27b   15.07   85.75   31.33    0.648158e+02   -0.317175e+02    0.117295e+04
  27b   15.07   85.75   31.33    0.698633e+02   -0.471679e+02    0.117414e+04
  27b   15.07   85.75   31.33    0.648158e+02    0.148283e+03    0.131351e+04
  27b   15.07   85.75   31.33    0.698633e+02    0.132832e+03    0.123183e+04
  27b   15.07   85.75   31.33    0.349134e+02    0.767175e+02    0.120862e+04
  27b   15.07   85.75   31.33    0.349134e+02    0.103283e+03    0.126307e+04
  27b   15.07   85.75   31.33    0.824439e+02    0.823774e+02    0.136050e+04
  27b   15.07   85.75   31.33    0.747523e+02    0.690948e+02    0.128192e+04
  27b   15.07   85.75   31.33    0.824439e+02    0.976226e+02    0.128586e+04
  27b   15.07   85.75   31.33    0.747523e+02    0.110905e+03    0.126279e+04
  27b   15.07   85.75   31.33    0.464867e+02    0.616600e+02    0.122008e+04
  27b   15.07   85.75   31.33    0.615913e+02    0.610668e+02    0.130471e+04
  27b   15.07   85.75   31.33    0.464867e+02    0.118340e+03    0.126089e+04
  27b   15.07   85.75   31.33    0.615913e+02    0.118933e+03    0.124668e+04
  27b   15.07   85.75   31.33    0.349134e+02   -0.103283e+03    0.124055e+04
  27b   15.07   85.75   31.33    0.349134e+02   -0.767175e+02    0.123268e+04
  27b   15.07   85.75   31.33    0.824439e+02   -0.976226e+02    0.128896e+04
  27b   15.07   85.75   31.33    0.747523e+02   -0.110905e+03    0.133264e+04
  27b   15.07   85.75   31.33    0.824439e+02   -0.823774e+02    0.132666e+04
  27b   15.07   85.75   31.33    0.747523e+02   -0.690948e+02    0.134151e+04
  27b   15.07   85.75   31.33    0.464867e+02   -0.118340e+03    0.123014e+04
  27b   15.07   85.75   31.33    0.615913e+02   -0.118933e+03    0.124829e+04
  27b   15.07   85.75   31.33    0.464867e+02   -0.616600e+02    0.126518e+04
  27b   15.07   85.75   31.33    0.615913e+02   -0.610668e+02    0.126827e+04
  27b   15.07   85.75   31.33    0.317175e+02    0.000000e+00    0.125090e+04
  27b   15.07   85.75   31.33    0.317175e+02    0.180000e+03    0.124682e+04
  27b   15.07   85.75   31.33    0.900000e+02    0.317175e+02    0.120439e+04
  27b   15.07   85.75   31.33    0.900000e+02   -0.317175e+02    0.116641e+04
  27b   15.07   85.75   31.33    0.582825e+02    0.900000e+02    0.130922e+04
  27b   15.07   85.75   31.33    0.582825e+02   -0.900000e+02    0.127045e+04
  27b   15.07   85.75   31.33    0.209052e+02    0.900000e+02    0.123774e+04
  27b   15.07   85.75   31.33    0.209052e+02   -0.900000e+02    0.123169e+04
  27b   15.07   85.75   31.33    0.690948e+02    0.000000e+00    0.113918e+04
  27b   15.07   85.75   31.33    0.690948e+02    0.180000e+03    0.118216e+04
  27b   15.07   85.75   31.33    0.900000e+02    0.690948e+02    0.132265e+04
  27b   15.07   85.75   31.33    0.900000e+02   -0.690948e+02    0.129691e+04
  27b   15.07   85.75   31.33    0.547356e+02    0.450000e+02    0.125589e+04
  27b   15.07   85.75   31.33    0.547356e+02   -0.135000e+03    0.129550e+04
  27b   15.07   85.75   31.33    0.547356e+02   -0.450000e+02    0.119293e+04
  27b   15.07   85.75   31.33    0.547356e+02    0.135000e+03    0.102957e+04
  27b   15.07   85.75   31.33    0.100000e-05    0.000000e+00    0.115944e+04
  27b   15.07   85.75   31.33    0.900000e+02    0.000000e+00    0.105814e+04
  27b   15.07   85.75   31.33    0.900000e+02    0.900000e+02    0.114643e+04
  27b   15.07   85.75   31.33    0.360000e+02    0.582825e+02    0.119469e+04
  27b   15.07   85.75   31.33    0.360000e+02   -0.121717e+03    0.130035e+04
  27b   15.07   85.75   31.33    0.360000e+02   -0.582825e+02    0.121924e+04
  27b   15.07   85.75   31.33    0.360000e+02    0.121717e+03    0.132216e+04
  27b   15.07   85.75   31.33    0.600000e+02    0.209052e+02    0.121319e+04
  27b   15.07   85.75   31.33    0.600000e+02   -0.159095e+03    0.116781e+04
  27b   15.07   85.75   31.33    0.600000e+02   -0.209052e+02    0.122585e+04
  27b   15.07   85.75   31.33    0.600000e+02    0.159095e+03    0.127875e+04
  27b   15.07   85.75   31.33    0.720000e+02    0.582825e+02    0.131351e+04
  27b   15.07   85.75   31.33    0.720000e+02   -0.121717e+03    0.126236e+04
  27b   15.07   85.75   31.33    0.720000e+02   -0.582825e+02    0.122508e+04
  27b   15.07   85.75   31.33    0.720000e+02    0.121717e+03    0.122571e+04
  29a    0.00    0.00   43.60    0.107173e+02    0.450000e+02    0.131196e+04
  29a    0.00    0.00   43.60    0.256722e+02    0.526226e+02    0.121241e+04
  29a    0.00    0.00   43.60    0.107173e+02   -0.450000e+02    0.131196e+04
  29a    0.00    0.00   43.60    0.256722e+02   -0.526226e+02    0.120172e+04
  29a    0.00    0.00   43.60    0.561496e+02    0.911025e+01    0.128818e+04
  29a    0.00    0.00   43.60    0.561496e+02   -0.911025e+01    0.126243e+04
  29a    0.00    0.00   43.60    0.396648e+02    0.418103e+02    0.136859e+04
  29a    0.00    0.00   43.60    0.503352e+02    0.265651e+02    0.125695e+04
  29a    0.00    0.00   43.60    0.396648e+02   -0.418103e+02    0.138182e+04
  29a    0.00    0.00   43.60    0.503352e+02   -0.265651e+02    0.123148e+04
  29a    0.00    0.00   43.60    0.107173e+02   -0.135000e+03    0.131196e+04
  29a    0.00    0.00   43.60    0.256722e+02   -0.127377e+03    0.121241e+04
  29a    0.00    0.00   43.60    0.107173e+02    0.135000e+03    0.131196e+04
  29a    0.00    0.00   43.60    0.256722e+02    0.127377e+03    0.120172e+04
  29a    0.00    0.00   43.60    0.561496e+02   -0.170890e+03    0.128818e+04
  29a    0.00    0.00   43.60    0.561496e+02    0.170890e+03    0.126243e+04
  29a    0.00    0.00   43.60    0.396648e+02   -0.138190e+03    0.136859e+04
  29a    0.00    0.00   43.60    0.503352e+02   -0.153435e+03    0.125695e+04
  29a    0.00    0.00   43.60    0.396648e+02    0.138190e+03    0.138182e+04
  29a    0.00    0.00   43.60    0.503352e+02    0.153435e+03    0.123148e+04
  29a    0.00    0.00   43.60    0.824439e+02    0.762263e+01    0.138386e+04
  29a    0.00    0.00   43.60    0.698633e+02    0.162670e+02    0.129198e+04
  29a    0.00    0.00   43.60    0.824439e+02   -0.172377e+03    0.138386e+04
  29a    0.00    0.00   43.60    0.698633e+02   -0.163733e+03    0.129198e+04
  29a    0.00    0.00   43.60    0.824439e+02    0.558123e+02    0.137499e+04
  29a    0.00    0.00   43.60    0.824439e+02   -0.124188e+03    0.137499e+04
  29a    0.00    0.00   43.60    0.648158e+02    0.317175e+02    0.129353e+04
  29a    0.00    0.00   43.60    0.698633e+02    0.471679e+02    0.133778e+04
  29a    0.00    0.00   43.60    0.648158e+02   -0.148283e+03    0.129353e+04
  29a    0.00    0.00   43.60    0.698633e+02   -0.132832e+03    0.133778e+04
  29a    0.00    0.00   43.60    0.824439e+02   -0.762263e+01    0.136754e+04
  29a    0.00    0.00   43.60    0.698633e+02   -0.162670e+02    0.129367e+04
  29a    0.00    0.00   43.60    0.824439e+02    0.172377e+03    0.136754e+04
  29a    0.00    0.00   43.60    0.698633e+02    0.163733e+03    0.129367e+04
